na	unit	size_bytes	relative_path	s3_uri
NA03986	chip1-chip2	28424	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz
NA03986	chip1-chip2	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz.tbi
NA03986	chip1-chip2	28167	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz
NA03986	chip1-chip2	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi
NA03986	chip1-chip2	28483	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz
NA03986	chip1-chip2	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi
NA03986	chip1-chip2	28173	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz
NA03986	chip1-chip2	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz.tbi
NA03986	chip1-chip2	27884	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.vcf.gz
NA03986	chip1-chip2	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.filter.vcf.gz.tbi
NA03986	chip1-chip2	26574	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz
NA03986	chip1-chip2	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz.tbi
NA03986	chip1-chip2	314336	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf
NA03986	chip1-chip2	114373	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf.idx	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf.idx
NA03986	chip1-chip2	23083	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz
NA03986	chip1-chip2	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz.tbi
NA03986	chip1-chip2	22850	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz
NA03986	chip1-chip2	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz.tbi
NA03986	chip1-chip2	8181941	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.bam	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.bam
NA03986	chip1-chip2	66760	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.bam.bai	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.bam.bai
NA03986	chip1-chip2	6948172	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.bam	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.bam
NA03986	chip1-chip2	64760	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.bam.bai	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.bam.bai
NA03986	chip1-chip2	13703922	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.fastq	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.condition.fastq
NA03986	chip1-chip2	6998446	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.rg.bam	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.rg.bam
NA03986	chip1-chip2	307176	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.rg.bam.bai	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.rg.bam.bai
NA03986	chip1-chip2	16672933	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.sam	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.sam
NA03986	chip1-chip2	6999570	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.sort.bam	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA03986-DMPK-chip1-chip2-barcode20-PF-ILMN-NOVASEQ.sentmm2ont.na/input.smn_region.remap.sort.bam
