RUNID	SAMPLEID	EXPERIMENTID	LANEID	BARCODEID	LIBPREP	SEQ_VENDOR	SEQ_PLATFORM	ILMN_R1_PATH	ILMN_R2_PATH	PACBIO_R1_PATH	PACBIO_R2_PATH	ONT_R1_PATH	ONT_R2_PATH	UG_R1_PATH	UG_R2_PATH	SUBSAMPLE_PCT	ILMN_TRIM_READ_LENGTH	SAMPLEUSE	BWA_KMER	DEEP_MODEL	ULTIMA_CRAM	ULTIMA_CRAM_ALIGNER	ULTIMA_CRAM_SNV_CALLER	ONT_CRAM	ONT_CRAM_ALIGNER	ONT_CRAM_SNV_CALLER	PB_BAM	PB_BAM_ALIGNER	PB_BAM_SNV_CALLER	ROCHE_BAM	ROCHE_BAM_ALIGNER	ROCHE_BAM_SNV_CALLER	ROCHE_DOWNSAMPLE_RATIO	LONGREADTRIM_READ_LENGTH	LONGREADTRIM_MODE	ULTIMA_SUBSAMPLE_PCT	ONT_SUBSAMPLE_PCT	ONT_BAM	ONT_BAM_ALIGNER	ONT_BAM_SNV_CALLER
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0017	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_24.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0018	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_25.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0019	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_26.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0020	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_27.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0021	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_28.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0022	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_29.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0023	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_3.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0024	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_30.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0025	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_31.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0026	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_32.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0027	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_33.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0028	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_34.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0029	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_35.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0030	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_36.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0031	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_37.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0032	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_38.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0033	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_39.fastq.gz	na			na		sample	19	ONT_R104																				
ONT-4Coriells-chip1	NA05164	DMPK	chip1	barcode21-chip1-0034	PF	ONT	PROMETHION					/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode21/PBM13545_pass_barcode21_f3392d36_eb9b0a06_4.fastq.gz	na			na		sample	19	ONT_R104																				
